"Phishing URL","Target","URL_Size","NH","ND","NNC","IP","NL","L","JW","LCS","QG","H","status"
"files.nyu.edu","aa.com","13","0","2","0","0","0.92307692307692","12","0.41452991962433","17","17","13","phish"
"alomni.com","paypal.com","10","0","1","0","0","0.6","6","0.73333334922791","8","10","6","phish"
"responsibility.name","dropbox.com","19","0","1","0","0","0.78947368421053","15","0.56485909223557","20","28","18","phish"
"marcinkorona.qouag.ga","blizzard.com","21","0","2","0","0","0.80952380952381","17","0.4285714328289","25","29","21","phish"
"mailer.cl.tripod.com","paypal.com","20","0","3","0","0","0.7","14","0.46666669845581","18","20","17","phish"
"bulldoglawgroup.com","paypal.com","19","0","1","0","0","0.73684210526316","14","0.37485381960869","17","21","19","phish"
"atakanyaglikci.com","capitecbank.co.za","18","0","1","0","0","0.83333333333333","15","0.61459702253342","19","27","16","phish"
"google.com-promotion.gp2015.com","google.com","31","1","3","4","0","0.67741935483871","21","0.84703433513641","21","21","21","phish"
"lagani.ru","paypal.com","9","0","1","0","0","0.8","8","0.54444444179535","13","17","8","phish"
"craihhagslist.us","craigslist.org","16","0","1","0","0","0.375","6","0.86830353736877","8","10","11","phish"
"hurry-fox.ru","paypal.com","12","1","1","0","0","0.91666666666667","11","0.40555557608604","18","20","12","phish"
"upgrade-wellsfargo.com","wellsfargo.com","22","1","1","0","0","0.36363636363636","8","0.78354978561401","8","8","22","phish"
"rtrader-sms-id837243.com","google.com","24","2","1","6","0","0.79166666666667","19","0.4277777671814","24","26","22","phish"
"item-49872378212-cgi3.tk","ebay.com","24","2","1","12","0","0.91666666666667","22","0.44444444775581","28","30","24","phish"
"secured-www-paypal.com-com.starliteinfotech.com","paypal.com","47","3","3","0","0","0.78723404255319","37","0.60425531864166","37","37","47","phish"
"asnschool.org","anz.com","13","0","1","0","0","0.76923076923077","10","0.62637364864349","12","18","11","phish"
"vddefvr614591427168836417465891897710.saudipsych.org","vr.de","52","0","2","30","0","0.92307692307692","48","0.5423076748848","49","51","51","phish"
"onlinevisa.comverificazione.org","apple.com","31","0","2","0","0","0.83870967741935","26","0.5726233124733","28","30","31","phish"
"nadg.com.pl","yahoo.com","11","0","2","0","0","0.63636363636364","7","0.60336703062057","10","12","10","phish"
"maximizer90.com","google.com","15","0","1","2","0","0.66666666666667","10","0.47777780890465","15","17","15","phish"
"marutimsm.com","paypal.com","13","0","1","0","0","0.61538461538462","8","0.49487182497978","13","15","12","phish"
"amazondevice.org","Amazon.com","16","0","1","0","0","0.5625","9","0.68333333730698","12","16","11","phish"
"clientes.rabie.cl","paypal.com","17","0","2","0","0","0.88235294117647","15","0.46176472306252","21","23","17","phish"
"oaflworld.com","google.com","13","0","1","0","0","0.53846153846154","7","0.6985347867012","9","15","13","phish"
"lookocnaoptika.com","ebay.com","18","0","1","0","0","0.72222222222222","13","0.40277779102325","16","18","17","phish"
"elgueguensesa.com","paypal.com","17","0","1","0","0","0.76470588235294","13","0.59803920984268","17","19","17","phish"
"protectyourself.ansarifabrication.in","paypal.com","36","0","2","0","0","0.83333333333333","30","0.59074074029922","34","44","34","phish"
"gator4044.hostgator.com","apple.com","23","0","2","4","0","0.78260869565217","18","0.37681159377098","22","24","23","phish"
"fb.com.accounts.login.userid.399729.4jfkc.com","paypal.com","45","0","7","7","0","0.86666666666667","39","0.4111111164093","43","47","44","phish"
"latokatojato.ludimax.pt","jpmorganchase.com","23","0","2","0","0","0.82608695652174","19","0.47679939866066","30","38","22","phish"
"readycutnt.com.au","natwest.com","17","0","2","0","0","0.64705882352941","11","0.64928698539734","14","18","17","phish"
"summary.update.activation.edge-paypal.com.secure.acces.17551.e-teise.net","paypal.com","72","2","9","5","0","0.86111111111111","62","0.57962960004807","62","62","71","phish"
"qianxiangge.com","paypal.com","15","0","1","0","0","0.6","9","0.66666668653488","13","17","15","phish"
"icsteachers.com","ebay.com","15","0","1","0","0","0.66666666666667","10","0.41388890147209","11","15","15","phish"
"irallcpartner.com","ebay.com","17","0","1","0","0","0.70588235294118","12","0.45588234066963","15","17","15","phish"
"apple.comid.apple.com.co.uk.cgi-bin.webobjects.myapple.comid.woa.verify7.mysrv-id1.co.uk","apple.com","88","2","14","2","0","0.89772727272727","79","0.73136192560196","79","79","79","phish"
"cgi.ebay.co.uk.itm.1807686839904.in.pr3ocess463573543sf534675x000.xml.config.overview.luxury-timepiece.com","ebay.com","106","1","12","32","0","0.92452830188679","98","0.56682389974594","98","98","106","phish"
"200.48.84.13","paypal.com","12","0","3","9","1","0.91666666666667","11","0.39444446563721","20","20","11","phish"
"kleinanzeigen.ebay.de.anzeigens.info","ebay.com","36","0","4","0","0","0.86111111111111","31","0.45462965965271","32","34","36","phish"
"conceptdevelopers.com","ebay.com","21","0","1","0","0","0.76190476190476","16","0.3948412835598","19","21","21","phish"
"b4db4d.com","paypal.com","10","0","1","2","0","0.6","6","0.59999996423721","12","12","6","phish"
"brazilxchange.com","itau.com","17","0","1","0","0","0.64705882352941","11","0.40604576468468","13","17","16","phish"
"recovery.co.uk-pages-message-inc.zz.mu","facebook.com","38","3","4","0","0","0.84210526315789","32","0.55116957426071","38","44","34","phish"
"downhillmexico.org","paypal.com","18","0","1","0","0","0.83333333333333","15","0.4592592716217","22","24","18","phish"
"rodandtania.com.au","paypal.com","18","0","2","0","0","0.66666666666667","12","0.53333336114883","16","20","18","phish"
"paypal.com.com-verification.info","paypal.com","32","1","3","0","0","0.6875","22","0.84244787693024","22","22","22","phish"
"meine.deutsche312725de.reviewuswp.com","deutschebank.be","37","0","3","6","0","0.72972972972973","27","0.52536171674728","32","36","35","phish"
"click-here-tocacel.a-acheter.org","yahoo.com","32","3","2","0","0","0.84375","27","0.50393515825272","31","39","32","phish"
"cs.lkpfc.com","paypal.com","12","0","2","0","0","0.58333333333333","7","0.64444446563721","12","14","11","phish"
"perfotest.cl","aol.com","12","0","1","0","0","0.83333333333333","10","0.4087301492691","13","15","12","phish"
"minimalist.sg","aol.com","13","0","1","0","0","0.92307692307692","12","0.44200244545937","14","18","13","phish"
"allstarglobal.ca","tesco.com","16","0","1","0","0","0.8125","13","0.39583334326744","17","21","16","phish"
"1clickappliances.com","wellsfargo.com","20","0","1","1","0","0.7","14","0.56904762983322","20","26","18","phish"
"servicesservices.optioonlines.eu","aol.com","32","0","2","0","0","0.9375","30","0.39632940292358","33","37","32","phish"
"sntfgroup.in","apple.com","12","0","1","0","0","1","12","0.29629629850388","17","19","12","phish"
"deshtraveltours.com","hotmail.com","19","0","1","0","0","0.63157894736842","12","0.67444181442261","14","22","19","phish"
"boattrailer.biz","aol.com","15","0","1","0","0","0.8","12","0.43174603581429","16","20","14","phish"
"valhalabar.com","aol.com","14","0","1","0","0","0.57142857142857","8","0.47619047760963","9","13","13","phish"
"shabbamusic.com","yahoo.com","15","0","1","0","0","0.66666666666667","10","0.57777780294418","14","16","15","phish"
"casasdosol.cv","aol.com","13","0","1","0","0","0.69230769230769","9","0.54304033517838","10","12","13","phish"
"memnahyaho.wildcitymedia.com","yahoo.com","28","0","2","0","0","0.71428571428571","20","0.58068782091141","21","21","28","phish"
"soltec.co.na","google.com","12","0","2","0","0","0.66666666666667","8","0.64444446563721","10","16","8","phish"
"coinresearch.org","ebay.com","16","0","1","0","0","0.8125","13","0.41666665673256","16","20","16","phish"
"pointcorporation.com.br","yahoo.com","23","0","2","0","0","0.73913043478261","17","0.45764899253845","20","24","23","phish"
"sch90.hol.es","facebook.com","12","0","2","2","0","0.91666666666667","11","0.38888892531395","18","22","12","phish"
"scrollingss.co.uk","paypal.com","17","0","2","0","0","0.76470588235294","13","0.3784314095974","19","21","16","phish"
"p9.secure.hostingprod.com","paypal.com","25","0","3","1","0","0.76","19","0.51999998092651","23","27","24","phish"
"117.218.50.83","paypal.com","13","0","3","10","1","0.92307692307692","12","0.39230766892433","21","21","13","phish"
"himalayanecolodges.com","paypal.com","22","0","1","0","0","0.68181818181818","15","0.5298700928688","16","20","22","phish"
"korvcashen.se","paypal.com","13","0","1","0","0","0.92307692307692","12","0.39914527535439","19","21","13","phish"
"supportwebsec.com","paypal.com","17","0","1","0","0","0.70588235294118","12","0.59542483091354","15","19","16","phish"
"editurauranus.ro","aol.com","16","0","1","0","0","0.875","14","0.40178573131561","17","21","16","phish"
"editurauranus.ro","yahoo.com","16","0","1","0","0","0.875","14","0.39120373129845","19","23","16","phish"
"editurauranus.ro","hotmail.com","16","0","1","0","0","0.8125","13","0.52234846353531","19","25","16","phish"
"editurauranus.ro","google.com","16","0","1","0","0","0.9375","15","0.49583330750465","20","24","16","phish"
"topicapharma.com","ebay.com","16","0","1","0","0","0.6875","11","0.5","14","16","16","phish"
"onlinevisa.comverified.com","visa.com","26","0","2","0","0","0.69230769230769","18","0.64423078298569","18","18","26","phish"
"twinwealth.com.my","google.com","17","0","2","0","0","0.70588235294118","12","0.59542483091354","17","19","16","phish"
"clientespersonalescambio.com","visa.com","28","0","1","0","0","0.75","21","0.54365080595016","22","28","28","phish"
"orange.com.fr.yzstp.com","orange.com","23","0","4","0","0","0.56521739130435","13","0.89350974559784","13","13","13","phish"
"ghorbnooh.ir","aol.com","12","0","1","0","0","0.83333333333333","10","0.48412695527077","15","17","12","phish"
"brunopublicidades.com.br","aol.com","24","0","2","0","0","0.75","18","0.51785713434219","19","23","24","phish"
"peacefultheme.com","yahoo.com","17","0","1","0","0","0.64705882352941","11","0.47657951712608","14","18","17","phish"
"bonsenhorarcanjo.com","aol.com","20","0","1","0","0","0.75","15","0.50714284181595","15","19","19","phish"
"update-paypal.com-securite.cafes-julie.com","paypal.com","42","3","3","0","0","0.76190476190476","32","0.71269845962524","32","32","42","phish"
"setting0001.zz.mu","facebook.com","17","0","2","4","0","0.88235294117647","15","0.47549018263817","23","27","17","phish"
"spyfanclub.com","paypal.com","14","0","1","0","0","0.5","7","0.70714282989502","8","16","12","phish"
"a1abs.wmehost.com","aol.com","17","0","2","1","0","0.64705882352941","11","0.51890754699707","12","16","16","phish"
"corruptnj.com","att.com","13","0","1","0","0","0.61538461538462","8","0.44200244545937","10","12","13","phish"
"tinyurl.com","att.com","11","0","1","0","0","0.63636363636364","7","0.7229437828064","8","10","11","phish"
"zenworld.ro","aol.com","11","0","1","0","0","0.72727272727273","8","0.48917749524117","10","16","11","phish"
"bbxmail.gdoc.sercelinsaat.com","aol.com","29","0","3","0","0","0.75862068965517","22","0.57690209150314","22","26","29","phish"
"q11ox8gbp02r.az.pl","aol.com","18","0","2","5","0","0.88888888888889","16","0.39947089552879","21","23","18","phish"
"skyritmetal.com","paypal.com","15","0","1","0","0","0.53333333333333","8","0.57936507463455","11","13","14","phish"
"tb.altervista.org","paypal.com","17","0","2","0","0","0.88235294117647","15","0.46176472306252","19","23","17","phish"
"inow.co.nz","lloydsbank.com","10","0","2","0","0","0.85714285714286","12","0.48571428656578","16","18","12","phish"
"mutilvamotocenter.com","paypal.com","21","0","1","0","0","0.76190476190476","16","0.51269841194153","21","23","20","phish"
"videox-hot-2015.cf","facebook.com","18","2","1","4","0","0.83333333333333","15","0.5648148059845","20","26","17","phish"
"politigo.com","ebay.com","12","0","1","0","0","0.66666666666667","8","0.52777779102325","12","12","12","phish"
"santuariodocorpo.com.br","apple.com","23","0","2","0","0","0.78260869565217","18","0.37681159377098","20","24","23","phish"
"ecocareonline.com","paypal.com","17","0","1","0","0","0.64705882352941","11","0.53986930847168","15","19","16","phish"
"energia-globale.com","paypal.com","19","1","1","0","0","0.63157894736842","12","0.45350876450539","15","19","19","phish"
"cidonline.ca","paypal.com","12","0","1","0","0","0.83333333333333","10","0.4111111164093","16","18","11","phish"
"hsge.net.cn","paypal.com","11","0","2","0","0","0.90909090909091","10","0.46060606837273","17","17","11","phish"
"89.75.129.89","ebay.com","12","0","3","9","1","0.91666666666667","11","0.40277779102325","18","18","12","phish"
"mlmblogbasics.com","itau.com","17","0","1","0","0","0.70588235294118","12","0.41176471114159","15","17","17","phish"
"czescimondeo.pl","itau.com","15","0","1","0","0","0.86666666666667","13","0.42222222685814","19","21","15","phish"
"70.60.81.101","apple.com","12","0","3","9","1","0.91666666666667","11","0.39814814925194","19","19","11","phish"
"176.67.172.253","apple.com","14","0","3","11","1","0.92857142857143","13","0.39417991042137","21","21","14","phish"
"rvtd1-newmsg.com","craigslist.org","16","1","1","1","0","0.875","14","0.54563492536545","22","28","16","phish"
"formsigorta.com","westpac.com.au","15","0","1","0","0","0.86666666666667","13","0.56031745672226","15","21","14","phish"
"pp-de-support.net","paypal.com","17","2","1","0","0","0.82352941176471","14","0.46176472306252","21","25","16","phish"
"pesantrenwisata.com","aol.com","19","0","1","0","0","0.73684210526316","14","0.39849624037743","16","18","19","phish"
"naszalyse.hu","google.com","12","0","1","0","0","0.83333333333333","10","0.51666665077209","16","18","12","phish"
"sh195404.website.pl","paypal.com","19","0","2","6","0","0.94736842105263","18","0.38421049714088","25","27","19","phish"
"emcsinc.com","apple.com","11","0","1","0","0","0.63636363636364","7","0.60336703062057","10","12","10","phish"
"melabes-shops.co.il","microsoft.com","19","1","2","0","0","0.68421052631579","13","0.53688710927963","20","26","18","phish"
"docservices.eu","orange.com","14","0","1","0","0","0.78571428571429","11","0.55238097906113","16","22","14","phish"
"servicesservicesnames.docservices.eu","aol.com","36","0","2","0","0","0.91666666666667","33","0.39285716414452","37","41","36","phish"
"vitraris.cat","aol.com","12","0","1","0","0","0.75","9","0.55952382087708","13","15","12","phish"
"bogdancantaragiu.ro","aol.com","19","0","1","0","0","0.89473684210526","17","0.41771093010902","20","24","18","phish"
"fitze-sexi.net","aol.com","14","1","1","0","0","0.92857142857143","13","0","19","19","14","phish"
"icloudadministration.org","apple.com","24","0","1","0","0","0.91666666666667","22","0.52129632234573","27","31","23","phish"
"karritz.com","ebay.com","11","0","1","0","0","0.63636363636364","7","0.69318181276321","9","11","11","phish"
"tekbasinsaat.com","irs.gov","16","0","1","0","0","0.75","12","0.3035714328289","15","21","16","phish"
"sh195286.website.pl","paypal.com","19","0","2","6","0","0.94736842105263","18","0.38421049714088","25","27","19","phish"
"furnitureaustintx.com","paypal.com","21","0","1","0","0","0.76190476190476","16","0.38253965973854","21","23","21","phish"
"codem.qc.ca","aol.com","11","0","2","0","0","0.72727272727273","8","0.47835502028465","12","12","10","phish"
"rawrecipesonline.com","aol.com","20","0","1","0","0","0.65","13","0.41507935523987","13","19","20","phish"
"evinco.it","aol.com","9","0","1","0","0","0.77777777777778","7","0.47619047760963","12","12","7","phish"
"747games.com:","aol.com","13","0","1","3","0","0.61538461538462","8","0.56630039215088","10","12","13","phish"
"elmanitasdevigo.com","apple.com","19","0","1","0","0","0.68421052631579","13","0.47290453314781","16","20","19","phish"
"docssx.com","google.com","10","0","1","0","0","0.5","5","0.66666668653488","10","12","5","phish"
